Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	10	2	2	1	2	127	0.000000	TS	Mra-method	10	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	1	128	0.000000	TS	Mrg-method	11	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	77	1543	0.001000	TS	PDS-method	0	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	57	940	0.001001	TS	ADS-method	1	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	98	1620	0.001001	TS	SVS-method	2	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	132	2048	0.002003	TS	W-method	3	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	78	1154	0.000999	TS	Wp-method	4	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	82	1210	0.000000	TS	HSI-method	5	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	56	946	0.000000	TS	H-method	6	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	47	885	0.001001	TS	SPY-method	7	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	41	765	0.000000	TS	SPYH-method	8	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	30	838	0.003002	TS	S-method	9	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	2	127	0.000000	TS	Mra-method	10	DFA_R10_3yYdE.fsm
0	4	10	2	2	2	1	128	0.000000	TS	Mrg-method	11	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	19	263	0.000000	TS	PDS-method	0	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	13	168	0.000000	TS	ADS-method	1	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	19	233	0.000999	TS	SVS-method	2	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	33	368	0.000000	TS	W-method	3	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	21	212	0.000000	TS	Wp-method	4	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	21	216	0.000000	TS	HSI-method	5	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	14	170	0.001001	TS	H-method	6	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	18	228	0.000000	TS	SPY-method	7	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	12	156	0.000000	TS	SPYH-method	8	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	10	156	0.000000	TS	S-method	9	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	2	125	0.000000	TS	Mra-method	10	DFA_R10_4GEP3.fsm
0	4	10	2	2	0	2	131	0.000000	TS	Mrg-method	11	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	38	596	0.000000	TS	PDS-method	0	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	26	384	0.001001	TS	ADS-method	1	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	35	495	0.000000	TS	SVS-method	2	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	66	868	0.000000	TS	W-method	3	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	40	488	0.001001	TS	Wp-method	4	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	39	470	0.000000	TS	HSI-method	5	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	24	350	0.000000	TS	H-method	6	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	27	415	0.001001	TS	SPY-method	7	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	22	336	0.001003	TS	SPYH-method	8	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	13	331	0.001000	TS	S-method	9	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	2	125	0.000000	TS	Mra-method	10	DFA_R10_4GEP3.fsm
0	4	10	2	2	1	2	131	0.001000	TS	Mrg-method	11	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	77	1361	0.000000	TS	PDS-method	0	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	54	908	0.001001	TS	ADS-method	1	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	74	1198	0.001001	TS	SVS-method	2	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	132	2000	0.000000	TS	W-method	3	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	78	1124	0.000000	TS	Wp-method	4	DFA_R10_4GEP3.fsm
0	4	10	2	2	2	84	1214	0.001001	TS	HSI-method	5	DFA_R10_4GEP3.fsm
