Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	50	2	2	1054	1774	1	10927	0	0	0.528851	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_ClYai.fsm
1	2	50	2	2	265	435	39	2144	0	0	0.345729	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_j40nK.fsm
1	2	50	2	2	552	921	1	5344	0	0	0.606901	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_j40nK.fsm
1	2	50	2	2	1057	1817	1	11344	0	0	0.713472	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_j40nK.fsm
1	2	50	2	2	276	421	42	2039	0	0	0.296696	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_LRJ3d.fsm
1	2	50	2	2	509	890	1	4465	0	0	0.471312	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_LRJ3d.fsm
1	2	50	2	2	1031	1778	1	10089	0	0	0.550864	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_LRJ3d.fsm
1	2	50	2	2	267	443	45	2378	0	0	0.371245	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_n4FnI.fsm
1	2	50	2	2	563	946	1	5936	0	0	0.615407	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_n4FnI.fsm
1	2	50	2	2	1094	1844	1	12673	0	0	0.701965	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_n4FnI.fsm
1	2	50	2	2	262	429	39	2092	0	0	0.298697	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_p3m9k.fsm
1	2	50	2	2	532	892	1	4948	0	0	0.612910	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_p3m9k.fsm
1	2	50	2	2	1060	1770	1	10924	0	0	0.598896	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_p3m9k.fsm
1	2	50	2	2	263	433	45	2050	0	0	0.354735	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_RnCle.fsm
1	2	50	2	2	522	900	1	5013	0	0	0.565879	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_RnCle.fsm
1	2	50	2	2	1005	1796	1	10641	0	0	0.552866	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_RnCle.fsm
1	2	50	2	2	278	445	46	2077	0	0	0.310707	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_XR7ma.fsm
1	2	50	2	2	454	892	1	4043	0	0	0.556867	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_XR7ma.fsm
1	2	50	2	2	896	1752	1	8939	0	0	0.539358	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_XR7ma.fsm
1	2	60	2	2	324	532	48	2618	0	0	0.650930	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60.fsm
1	2	60	2	2	644	1099	1	6428	0	0	1.090721	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60.fsm
1	2	60	2	2	1276	2152	1	14045	0	0	1.182783	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60.fsm
1	2	60	2	2	328	567	40	2693	0	0	0.566876	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_7YTZQ.fsm
1	2	60	2	2	590	1164	1	5659	0	0	0.940124	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_7YTZQ.fsm
1	2	60	2	2	1157	2340	1	12384	0	0	1.028681	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_7YTZQ.fsm
1	2	60	2	2	329	535	46	2728	0	0	0.674448	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_97Nbx.fsm
1	2	60	2	2	608	1089	1	6092	0	0	1.196291	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_97Nbx.fsm
1	2	60	2	2	1182	2151	1	13122	0	0	1.226812	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_97Nbx.fsm
1	2	60	2	2	341	591	50	3145	0	0	0.606899	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_alxM1.fsm
1	2	60	2	2	467	1046	1	4788	0	0	0.905601	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_alxM1.fsm
1	2	60	2	2	938	2103	1	10568	0	0	0.931116	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_alxM1.fsm
1	2	60	2	2	348	539	52	3139	0	0	0.666941	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_cH9Gp.fsm
1	2	60	2	2	661	1153	2	7078	0	0	1.297859	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_cH9Gp.fsm
1	2	60	2	2	1309	2262	1	15434	0	0	1.334382	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_cH9Gp.fsm
1	2	60	2	2	328	536	49	2701	0	0	0.573380	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_gtEUO.fsm
1	2	60	2	2	673	1212	1	6543	0	0	1.233316	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_gtEUO.fsm
1	2	60	2	2	1351	2376	1	14570	0	0	1.294358	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_gtEUO.fsm
1	2	60	2	2	329	528	52	2951	0	0	0.630416	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_ICcZQ.fsm
1	2	60	2	2	636	1113	1	6739	0	0	1.133250	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_ICcZQ.fsm
1	2	60	2	2	1275	2234	1	14914	0	0	1.085218	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_ICcZQ.fsm
1	2	60	2	2	334	529	50	2716	0	0	0.640425	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_o7cia.fsm
1	2	60	2	2	514	1030	1	5028	0	0	0.899089	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_o7cia.fsm
1	2	60	2	2	1011	2051	1	10896	0	0	0.932115	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R60_o7cia.fsm
1	2	60	2	2	363	543	53	2997	0	0	0.655950	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R60_WdoSu.fsm
1	2	60	2	2	684	1111	1	6592	0	0	1.143761	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R60_WdoSu.fsm
