Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	2	30	2	2	1	97	1022	0.002001	TS	SPYH-method	12	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	1	53	876	0.021015	TS	S-method	13	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	1	4	355	0.001000	TS	Mra-method	14	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	246	3936	0.002002	TS	PDS-method	0	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	138	2008	0.001001	TS	ADS-method	1	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	829	9639	0.013008	TS	SVS-method	2	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	620	6780	0.005003	TS	W-method	3	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	620	7028	0.016011	TS	W-methodST	4	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	413	4118	0.006005	TS	Wp-method	5	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	369	3956	0.003001	TS	Wp-methodST	6	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	415	4143	0.002001	TS	HSI-method	7	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	138	2008	0.002001	TS	HSI-methodST	8	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	272	2951	0.002001	TS	H-method	9	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	261	3099	0.004003	TS	SPY-method	10	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	138	2008	0.002001	TS	SPY-methodST	11	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	181	2197	0.004003	TS	SPYH-method	12	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	88	1875	0.049034	TS	S-method	13	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	2	4	355	0.000000	TS	Mra-method	14	Mealy_R30_L8Mmp.fsm
0	2	30	2	2	0	59	818	0.001002	TS	PDS-method	0	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	33	404	0.001001	TS	ADS-method	1	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	215	2097	0.006004	TS	SVS-method	2	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	155	1459	0.004001	TS	W-method	3	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	124	1192	0.001000	TS	W-methodST	4	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	128	1122	0.003002	TS	Wp-method	5	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	81	744	0.001000	TS	Wp-methodST	6	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	105	902	0.001001	TS	HSI-method	7	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	33	404	0.002001	TS	HSI-methodST	8	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	91	800	0.000000	TS	H-method	9	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	77	837	0.002002	TS	SPY-method	10	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	33	404	0.001001	TS	SPY-methodST	11	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	55	547	0.001001	TS	SPYH-method	12	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	22	363	0.008004	TS	S-method	13	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	7	285	0.000000	TS	Mra-method	14	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	119	1764	0.001001	TS	PDS-method	0	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	65	865	0.000000	TS	ADS-method	1	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	431	4655	0.008005	TS	SVS-method	2	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	310	3228	0.004003	TS	W-method	3	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	248	2632	0.003002	TS	W-methodST	4	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	250	2445	0.003003	TS	Wp-method	5	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	165	1674	0.001001	TS	Wp-methodST	6	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	212	2081	0.002001	TS	HSI-method	7	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	65	865	0.001001	TS	HSI-methodST	8	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	144	1485	0.001000	TS	H-method	9	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	131	1572	0.002002	TS	SPY-method	10	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	65	865	0.002001	TS	SPY-methodST	11	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	88	1069	0.002001	TS	SPYH-method	12	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	43	835	0.017010	TS	S-method	13	Mealy_R30_LpxHq.fsm
0	2	30	2	2	1	7	285	0.001002	TS	Mra-method	14	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	240	3786	0.002000	TS	PDS-method	0	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	130	1857	0.001001	TS	ADS-method	1	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	860	10150	0.012008	TS	SVS-method	2	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	620	7076	0.006004	TS	W-method	3	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	496	5760	0.006004	TS	W-methodST	4	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	501	5404	0.005003	TS	Wp-method	5	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	319	3563	0.003002	TS	Wp-methodST	6	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	426	4570	0.003002	TS	HSI-method	7	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	130	1857	0.002001	TS	HSI-methodST	8	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	273	3129	0.002001	TS	H-method	9	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	234	3135	0.004003	TS	SPY-method	10	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	130	1857	0.002001	TS	SPY-methodST	11	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	175	2285	0.004003	TS	SPYH-method	12	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	82	1721	0.039026	TS	S-method	13	Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	7	285	0.000000	TS	Mra-method	14	Mealy_R30_LpxHq.fsm
0	2	30	2	2	0	61	762	0.001000	TS	PDS-method	0	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	38	420	0.001000	TS	ADS-method	1	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	209	1844	0.005003	TS	SVS-method	2	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	140	1156	0.003001	TS	W-method	3	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	155	1300	0.001002	TS	W-methodST	4	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	109	805	0.002001	TS	Wp-method	5	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	88	697	0.002001	TS	Wp-methodST	6	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	97	725	0.001002	TS	HSI-method	7	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	38	420	0.001000	TS	HSI-methodST	8	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	78	620	0.001001	TS	H-method	9	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	68	649	0.001001	TS	SPY-method	10	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	38	420	0.001001	TS	SPY-methodST	11	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	49	437	0.001001	TS	SPYH-method	12	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	32	400	0.008004	TS	S-method	13	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	6	325	0.000000	TS	Mra-method	14	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	122	1646	0.001002	TS	PDS-method	0	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	77	905	0.001001	TS	ADS-method	1	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	411	4037	0.009005	TS	SVS-method	2	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	279	2588	0.002001	TS	W-method	3	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	310	2910	0.002001	TS	W-methodST	4	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	216	1830	0.004002	TS	Wp-method	5	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	179	1577	0.001001	TS	Wp-methodST	6	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	192	1635	0.002001	TS	HSI-method	7	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	77	905	0.001001	TS	HSI-methodST	8	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	137	1283	0.002002	TS	H-method	9	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	122	1263	0.001001	TS	SPY-method	10	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	77	905	0.001001	TS	SPY-methodST	11	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	80	868	0.002001	TS	SPYH-method	12	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	53	812	0.017013	TS	S-method	13	Mealy_R30_PKBxh.fsm
0	2	30	2	2	1	6	325	0.001000	TS	Mra-method	14	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	246	3554	0.002003	TS	PDS-method	0	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	156	1992	0.001001	TS	ADS-method	1	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	821	8883	0.014008	TS	SVS-method	2	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	558	5734	0.004003	TS	W-method	3	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	620	6440	0.011007	TS	W-methodST	4	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	432	4087	0.004003	TS	Wp-method	5	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	343	3374	0.003002	TS	Wp-methodST	6	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	383	3631	0.002001	TS	HSI-method	7	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	156	1992	0.002001	TS	HSI-methodST	8	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	262	2727	0.002001	TS	H-method	9	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	214	2511	0.003002	TS	SPY-method	10	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	156	1992	0.002002	TS	SPY-methodST	11	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	161	1976	0.004002	TS	SPYH-method	12	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	101	1765	0.042028	TS	S-method	13	Mealy_R30_PKBxh.fsm
0	2	30	2	2	2	6	325	0.000000	TS	Mra-method	14	Mealy_R30_PKBxh.fsm
0	2	30	2	2	0	60	738	0.000000	TS	PDS-method	0	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	40	476	0.001001	TS	ADS-method	1	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	153	1473	0.007004	TS	SVS-method	2	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	93	815	0.002001	TS	W-method	3	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	155	1379	0.001001	TS	W-methodST	4	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	100	827	0.002001	TS	Wp-method	5	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	93	780	0.001001	TS	Wp-methodST	6	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	98	808	0.001000	TS	HSI-method	7	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	40	476	0.002001	TS	HSI-methodST	8	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	77	674	0.001002	TS	H-method	9	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	75	773	0.001000	TS	SPY-method	10	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	40	476	0.001000	TS	SPY-methodST	11	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	55	527	0.001001	TS	SPYH-method	12	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	31	470	0.008005	TS	S-method	13	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	3	366	0.001001	TS	Mra-method	14	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	122	1612	0.001000	TS	PDS-method	0	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	78	990	0.001001	TS	ADS-method	1	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	302	3152	0.008006	TS	SVS-method	2	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	186	1816	0.004003	TS	W-method	3	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	310	3068	0.004003	TS	W-methodST	4	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	196	1806	0.004003	TS	Wp-method	5	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	178	1676	0.002002	TS	Wp-methodST	6	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	198	1823	0.001000	TS	HSI-method	7	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	78	990	0.002001	TS	HSI-methodST	8	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	145	1401	0.001001	TS	H-method	9	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	126	1424	0.002002	TS	SPY-method	10	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	78	990	0.002001	TS	SPY-methodST	11	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	96	1031	0.001001	TS	SPYH-method	12	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	56	948	0.022015	TS	S-method	13	Mealy_R30_uCaOs.fsm
0	2	30	2	2	1	3	366	0.000999	TS	Mra-method	14	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	244	3467	0.002002	TS	PDS-method	0	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	157	2131	0.002001	TS	ADS-method	1	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	615	7051	0.014009	TS	SVS-method	2	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	372	4004	0.004003	TS	W-method	3	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	620	6756	0.005004	TS	W-methodST	4	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	398	4082	0.004002	TS	Wp-method	5	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	368	3816	0.003003	TS	Wp-methodST	6	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	400	4098	0.003002	TS	HSI-method	7	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	157	2131	0.002001	TS	HSI-methodST	8	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	288	3146	0.002001	TS	H-method	9	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	224	2891	0.003002	TS	SPY-method	10	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	157	2131	0.003002	TS	SPY-methodST	11	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	179	2198	0.004002	TS	SPYH-method	12	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	88	1835	0.069045	TS	S-method	13	Mealy_R30_uCaOs.fsm
0	2	30	2	2	2	3	366	0.001001	TS	Mra-method	14	Mealy_R30_uCaOs.fsm
0	2	30	2	2	0	61	715	0.001001	TS	PDS-method	0	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	33	353	0.000000	TS	ADS-method	1	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	206	1839	0.005003	TS	SVS-method	2	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	138	1148	0.003003	TS	W-method	3	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	124	1037	0.001000	TS	W-methodST	4	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	94	727	0.003003	TS	Wp-method	5	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	70	585	0.001000	TS	Wp-methodST	6	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	90	697	0.000000	TS	HSI-method	7	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	33	353	0.001001	TS	HSI-methodST	8	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	83	672	0.001001	TS	H-method	9	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	64	636	0.001001	TS	SPY-method	10	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	33	353	0.001001	TS	SPY-methodST	11	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	57	500	0.001001	TS	SPYH-method	12	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	26	343	0.006004	TS	S-method	13	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	0	7	294	0.000000	TS	Mra-method	14	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	123	1559	0.001001	TS	PDS-method	0	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	66	780	0.001000	TS	ADS-method	1	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	406	4051	0.007005	TS	SVS-method	2	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	279	2589	0.003002	TS	W-method	3	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	248	2322	0.002001	TS	W-methodST	4	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	199	1742	0.003002	TS	Wp-method	5	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	141	1319	0.002002	TS	Wp-methodST	6	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	188	1659	0.001000	TS	HSI-method	7	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	66	780	0.002001	TS	HSI-methodST	8	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	148	1384	0.001001	TS	H-method	9	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	125	1341	0.001001	TS	SPY-method	10	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	66	780	0.002002	TS	SPY-methodST	11	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	110	1127	0.002001	TS	SPYH-method	12	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	50	795	0.016011	TS	S-method	13	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	1	7	294	0.000999	TS	Mra-method	14	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	247	3371	0.002002	TS	PDS-method	0	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	133	1712	0.001001	TS	ADS-method	1	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	815	8933	0.011007	TS	SVS-method	2	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	558	5736	0.004003	TS	W-method	3	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	496	5140	0.005002	TS	W-methodST	4	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	387	3741	0.004004	TS	Wp-method	5	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	284	2910	0.002001	TS	Wp-methodST	6	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	365	3551	0.002003	TS	HSI-method	7	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	133	1712	0.002001	TS	HSI-methodST	8	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	255	2651	0.001001	TS	H-method	9	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	215	2608	0.003002	TS	SPY-method	10	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	133	1712	0.002001	TS	SPY-methodST	11	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	179	2233	0.004002	TS	SPYH-method	12	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	85	1700	0.044029	TS	S-method	13	Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	2	7	294	0.001001	TS	Mra-method	14	Mealy_R30_ZpUmQ.fsm
0	2	40	2	2	0	81	1119	0.002001	TS	PDS-method	0	Mealy_R40.fsm
0	2	40	2	2	0	54	621	0.001000	TS	ADS-method	1	Mealy_R40.fsm
0	2	40	2	2	0	353	3250	0.012008	TS	SVS-method	2	Mealy_R40.fsm
0	2	40	2	2	0	183	1582	0.005004	TS	W-method	3	Mealy_R40.fsm
0	2	40	2	2	0	164	1432	0.002001	TS	W-methodST	4	Mealy_R40.fsm
0	2	40	2	2	0	159	1263	0.004003	TS	Wp-method	5	Mealy_R40.fsm
0	2	40	2	2	0	100	841	0.002002	TS	Wp-methodST	6	Mealy_R40.fsm
0	2	40	2	2	0	139	1105	0.001001	TS	HSI-method	7	Mealy_R40.fsm
0	2	40	2	2	0	54	621	0.003002	TS	HSI-methodST	8	Mealy_R40.fsm
0	2	40	2	2	0	117	984	0.001000	TS	H-method	9	Mealy_R40.fsm
0	2	40	2	2	0	107	1065	0.001003	TS	SPY-method	10	Mealy_R40.fsm
0	2	40	2	2	0	54	621	0.002002	TS	SPY-methodST	11	Mealy_R40.fsm
0	2	40	2	2	0	75	698	0.002002	TS	SPYH-method	12	Mealy_R40.fsm
0	2	40	2	2	0	43	561	0.015009	TS	S-method	13	Mealy_R40.fsm
0	2	40	2	2	0	4	472	0.002001	TS	Mra-method	14	Mealy_R40.fsm
0	2	40	2	2	1	163	2409	0.001001	TS	PDS-method	0	Mealy_R40.fsm
0	2	40	2	2	1	113	1446	0.001001	TS	ADS-method	1	Mealy_R40.fsm
0	2	40	2	2	1	723	7373	0.013010	TS	SVS-method	2	Mealy_R40.fsm
0	2	40	2	2	1	369	3550	0.005002	TS	W-method	3	Mealy_R40.fsm
0	2	40	2	2	1	328	3192	0.004003	TS	W-methodST	4	Mealy_R40.fsm
0	2	40	2	2	1	311	2776	0.005003	TS	Wp-method	5	Mealy_R40.fsm
0	2	40	2	2	1	209	1972	0.003003	TS	Wp-methodST	6	Mealy_R40.fsm
0	2	40	2	2	1	274	2449	0.002001	TS	HSI-method	7	Mealy_R40.fsm
0	2	40	2	2	1	113	1446	0.003002	TS	HSI-methodST	8	Mealy_R40.fsm
0	2	40	2	2	1	192	1837	0.001001	TS	H-method	9	Mealy_R40.fsm
0	2	40	2	2	1	187	1989	0.003002	TS	SPY-method	10	Mealy_R40.fsm
0	2	40	2	2	1	113	1446	0.003002	TS	SPY-methodST	11	Mealy_R40.fsm
0	2	40	2	2	1	125	1334	0.003002	TS	SPYH-method	12	Mealy_R40.fsm
0	2	40	2	2	1	72	1201	0.036024	TS	S-method	13	Mealy_R40.fsm
0	2	40	2	2	1	4	472	0.001001	TS	Mra-method	14	Mealy_R40.fsm
0	2	40	2	2	2	326	5144	0.002001	TS	PDS-method	0	Mealy_R40.fsm
0	2	40	2	2	2	237	3305	0.001001	TS	ADS-method	1	Mealy_R40.fsm
0	2	40	2	2	2	1454	16274	0.020013	TS	SVS-method	2	Mealy_R40.fsm
0	2	40	2	2	2	738	7838	0.008005	TS	W-method	3	Mealy_R40.fsm
0	2	40	2	2	2	656	7040	0.007004	TS	W-methodST	4	Mealy_R40.fsm
0	2	40	2	2	2	627	6214	0.006005	TS	Wp-method	5	Mealy_R40.fsm
0	2	40	2	2	2	415	4316	0.004002	TS	Wp-methodST	6	Mealy_R40.fsm
0	2	40	2	2	2	557	5522	0.003001	TS	HSI-method	7	Mealy_R40.fsm
0	2	40	2	2	2	237	3305	0.006004	TS	HSI-methodST	8	Mealy_R40.fsm
0	2	40	2	2	2	313	3404	0.003003	TS	H-method	9	Mealy_R40.fsm
0	2	40	2	2	2	343	4052	0.005004	TS	SPY-method	10	Mealy_R40.fsm
0	2	40	2	2	2	237	3305	0.003002	TS	SPY-methodST	11	Mealy_R40.fsm
0	2	40	2	2	2	216	2787	0.006003	TS	SPYH-method	12	Mealy_R40.fsm
0	2	40	2	2	2	125	2560	0.116077	TS	S-method	13	Mealy_R40.fsm
0	2	40	2	2	2	4	472	0.001001	TS	Mra-method	14	Mealy_R40.fsm
0	2	40	2	2	0	81	1201	0.002001	TS	PDS-method	0	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	48	615	0.001000	TS	ADS-method	1	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	312	3275	0.011008	TS	SVS-method	2	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	164	1596	0.004002	TS	W-method	3	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	287	2752	0.002002	TS	W-methodST	4	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	142	1269	0.004002	TS	Wp-method	5	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	155	1389	0.002002	TS	Wp-methodST	6	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	151	1342	0.001001	TS	HSI-method	7	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	48	615	0.003003	TS	HSI-methodST	8	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	113	1056	0.001000	TS	H-method	9	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	118	1282	0.002001	TS	SPY-method	10	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	48	615	0.003001	TS	SPY-methodST	11	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	78	785	0.002001	TS	SPYH-method	12	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	39	606	0.014010	TS	S-method	13	Mealy_R40_2xv51.fsm
0	2	40	2	2	0	5	507	0.001001	TS	Mra-method	14	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	162	2560	0.001001	TS	PDS-method	0	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	97	1351	0.001001	TS	ADS-method	1	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	639	7418	0.014010	TS	SVS-method	2	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	328	3520	0.007003	TS	W-method	3	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	574	6078	0.004003	TS	W-methodST	4	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	275	2723	0.005003	TS	Wp-method	5	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	305	3038	0.003002	TS	Wp-methodST	6	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	293	2886	0.002001	TS	HSI-method	7	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	97	1351	0.003002	TS	HSI-methodST	8	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	215	2268	0.002002	TS	H-method	9	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	205	2381	0.002001	TS	SPY-method	10	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	97	1351	0.003002	TS	SPY-methodST	11	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	134	1582	0.003002	TS	SPYH-method	12	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	53	1334	0.039026	TS	S-method	13	Mealy_R40_2xv51.fsm
0	2	40	2	2	1	5	507	0.001001	TS	Mra-method	14	Mealy_R40_2xv51.fsm
0	2	40	2	2	2	324	5442	0.003002	TS	PDS-method	0	Mealy_R40_2xv51.fsm
0	2	40	2	2	2	193	2861	0.003002	TS	ADS-method	1	Mealy_R40_2xv51.fsm
0	2	40	2	2	2	1272	16029	0.021013	TS	SVS-method	2	Mealy_R40_2xv51.fsm
0	2	40	2	2	2	656	7696	0.010007	TS	W-method	3	Mealy_R40_2xv51.fsm
0	2	40	2	2	2	1148	13304	0.008006	TS	W-methodST	4	Mealy_R40_2xv51.fsm
